type,artist,album,date,name,id,duration,popularity,url,venue,city,min_price,max_price,days_to_event,hype_score,sellout_risk,description
track,Taylor swift,Fearless,2008-11-11,The Way I Loved You,5P4wWhUYWM0IaVYLuZxdar,244226.0,54.0,https://open.spotify.com/track/5P4wWhUYWM0IaVYLuZxdar,,,,,,,,
track,Taylor swift,Fearless,2008-11-11,Forever & Always,47HtKpfzpAt8rQjjXWotFj,225320.0,48.0,https://open.spotify.com/track/47HtKpfzpAt8rQjjXWotFj,,,,,,,,
track,Taylor swift,Fearless,2008-11-11,The Best Day,3esA216TyLHEkNiBCeCmcg,245333.0,46.0,https://open.spotify.com/track/3esA216TyLHEkNiBCeCmcg,,,,,,,,
track,Taylor swift,Fearless,2008-11-11,Change,1yACRKAwlXWhXXFUSkvzhD,280240.0,42.0,https://open.spotify.com/track/1yACRKAwlXWhXXFUSkvzhD,,,,,,,,
track,Taylor swift,Live From Clear Channel Stripped 2008,2008-06-28,Love Story - Live From Clear Channel Stripped 2008,4RBKAqJ3qyvvriDG0s9IJ3,221028.0,37.0,https://open.spotify.com/track/4RBKAqJ3qyvvriDG0s9IJ3,,,,,,,,
track,Taylor swift,Live From Clear Channel Stripped 2008,2008-06-28,Fearless - Live From Clear Channel Stripped 2008,5g7RMU3cV7zXWH244BLe7G,198247.0,35.0,https://open.spotify.com/track/5g7RMU3cV7zXWH244BLe7G,,,,,,,,
track,Taylor swift,Live From Clear Channel Stripped 2008,2008-06-28,Beautiful Eyes - Live From Clear Channel Stripped 2008,4aBW31cmkA7BLColUsMEeZ,176316.0,37.0,https://open.spotify.com/track/4aBW31cmkA7BLColUsMEeZ,,,,,,,,
track,Taylor swift,Live From Clear Channel Stripped 2008,2008-06-28,Untouchable - Live From Clear Channel Stripped 2008,4MbHDiHQjhmoVAV75G04Ql,222959.0,33.0,https://open.spotify.com/track/4MbHDiHQjhmoVAV75G04Ql,,,,,,,,
track,Taylor swift,Live From Clear Channel Stripped 2008,2008-06-28,Teardrops On My Guitar - Live From Clear Channel Stripped 2008,4DjevQhsPWULcondN4mRh5,196346.0,31.0,https://open.spotify.com/track/4DjevQhsPWULcondN4mRh5,,,,,,,,
track,Taylor swift,Live From Clear Channel Stripped 2008,2008-06-28,Picture To Burn - Live From Clear Channel Stripped 2008,7EvU9pRoJ9Xs7anx0P7tEc,173899.0,31.0,https://open.spotify.com/track/7EvU9pRoJ9Xs7anx0P7tEc,,,,,,,,
track,Taylor swift,Live From Clear Channel Stripped 2008,2008-06-28,Should've Said No - Live From Clear Channel Stripped 2008,5a9hUL6ZuiagZhazwrtwHF,228473.0,31.0,https://open.spotify.com/track/5a9hUL6ZuiagZhazwrtwHF,,,,,,,,
track,Taylor swift,Live From Clear Channel Stripped 2008,2008-06-28,Change - Live From Clear Channel Stripped 2008,69o9kr9UexjzeZDE8yD8dQ,258487.0,29.0,https://open.spotify.com/track/69o9kr9UexjzeZDE8yD8dQ,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,Tim McGraw,0Om9WAB5RS09L80DyOfTNa,232106.0,61.0,https://open.spotify.com/track/0Om9WAB5RS09L80DyOfTNa,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,Picture To Burn,32mVHdy0bi1XKgr0ajsBlG,173066.0,64.0,https://open.spotify.com/track/32mVHdy0bi1XKgr0ajsBlG,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,Teardrops On My Guitar - Radio Single Remix,7zMcNqs55Mxer82bvZFkpg,203040.0,62.0,https://open.spotify.com/track/7zMcNqs55Mxer82bvZFkpg,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,A Place in this World,73OX8GdpOeGzKC6OvGSbsv,199200.0,53.0,https://open.spotify.com/track/73OX8GdpOeGzKC6OvGSbsv,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,Cold As You,7an1exwMnfYRcdVQm0yDev,239013.0,54.0,https://open.spotify.com/track/7an1exwMnfYRcdVQm0yDev,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,The Outside,2QA3IixpRcKyOdG7XDzRgv,207106.0,51.0,https://open.spotify.com/track/2QA3IixpRcKyOdG7XDzRgv,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,Tied Together with a Smile,6K0CJLVXqbGMeJSmJ4ENKK,248106.0,52.0,https://open.spotify.com/track/6K0CJLVXqbGMeJSmJ4ENKK,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,Stay Beautiful,2ZoOmCSgj0ypVAmGd1ve4y,236053.0,52.0,https://open.spotify.com/track/2ZoOmCSgj0ypVAmGd1ve4y,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,Should've Said No,16MVSD0mGI4RMQT83Qzm69,242200.0,61.0,https://open.spotify.com/track/16MVSD0mGI4RMQT83Qzm69,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,Mary's Song (Oh My My My),2QrQCMel6v2JiLxqrg4p2O,213080.0,55.0,https://open.spotify.com/track/2QrQCMel6v2JiLxqrg4p2O,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,Our Song,15DeqWWQB4dcEWzJg15VrN,201106.0,69.0,https://open.spotify.com/track/15DeqWWQB4dcEWzJg15VrN,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,I'm Only Me When I'm With You,0JIdBrXGSJXS72zjF9ss9u,213053.0,55.0,https://open.spotify.com/track/0JIdBrXGSJXS72zjF9ss9u,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,Invisible,5OOd01o2YS1QFwdpVLds3r,203226.0,51.0,https://open.spotify.com/track/5OOd01o2YS1QFwdpVLds3r,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,A Perfectly Good Heart,1spLfUJxtyVyiKKTegQ2r4,220146.0,50.0,https://open.spotify.com/track/1spLfUJxtyVyiKKTegQ2r4,,,,,,,,
track,Taylor swift,Taylor Swift,2006-10-24,Teardrops on My Guitar - Pop Version,4pJi1rVt9GNegU9kywjg4z,179066.0,52.0,https://open.spotify.com/track/4pJi1rVt9GNegU9kywjg4z,,,,,,,,
event,Taylor swift,,2025-10-01T18:00,"Tickets for TAYLOR SWIFT TRIVIA! | TicketWeb - Crescent Ballroom in Phoenix, US",,,57.54563106796117,https://www.ticketweb.com/event/taylor-swift-trivia-crescent-ballroom-tickets/13958914,Crescent Ballroom,Phoenix,1.0,19.0,10.0,55.7,🟡 Medium,Taylor Swift's intimate 2011 acoustic set at Phoen
event,Taylor swift,,2025-10-03T21:00,"Tickets for Taylor Swift Night | TicketWeb - Rick's Cafe in Starkville , US",,,57.54563106796117,https://www.ticketweb.com/event/taylor-swift-night-ricks-cafe-tickets/14544263,Rick's Cafe,Starkville ,15.83,15.83,12.0,43.0,🟡 Medium,Taylor Swift's intimate acoustic set at Rick's Caf
event,Taylor swift,,2025-10-03T21:00,"Tickets for THE TAYLOR PARTY: Taylor Swift Night | TicketWeb - Mulcahy's in Wantagh, US",,,57.54563106796117,https://www.ticketweb.com/event/the-taylor-party-taylor-swift-mulcahys-tickets/14513493,Mulcahy's,Wantagh,21.42,21.42,12.0,43.0,🟡 Medium,Taylor Swift's intimate 2006 club show at Mulcahy'
event,Taylor swift,,2025-10-04T20:00,"Tickets for THE TAYLOR PARTY: TAYLOR SWIFT NIGHT - 18+ | TicketWeb - The Parlour at The Signal in Chattanooga, US",,,57.54563106796117,https://www.ticketweb.com/event/the-taylor-party-taylor-swift-the-parlour-at-the-signal-tickets/13925424,The Parlour at The Signal,Chattanooga,28.3,28.3,13.0,42.7,🟡 Medium,Taylor Swift performs an intimate acoustic set at 
event,Taylor swift,,2025-10-04T21:30,"Tickets for Taylor Swift Night with Interstellar | TicketWeb - Chelsea’s Live in Baton Rouge, US",,,57.54563106796117,https://www.ticketweb.com/event/taylor-swift-night-with-interstellar-chelseas-live-tickets/13954004,Chelsea’s Live,Baton Rouge,15.14,15.14,13.0,42.7,🟡 Medium,Taylor Swift electrifies a Louisiana crowd with an
event,Taylor swift,,2025-10-10T21:00,"Tickets for The Taylor Party: Taylor Swift Night | TicketWeb - Music Box in San Diego, US",,,57.54563106796117,https://www.ticketweb.com/event/the-taylor-party-taylor-swift-music-box-tickets/14506293,Music Box,San Diego,14.8,14.8,19.0,40.7,🟡 Medium,Taylor Swift's intimate acoustic set at San Diego'
event,Taylor swift,,2025-11-15T21:00,"Tickets for THE TAYLOR PARTY: TAYLOR SWIFT NIGHT - 18+ | TicketWeb - Knitting Factory - Spokane in Spokane, US",,,57.54563106796117,https://www.ticketweb.com/event/the-taylor-party-taylor-swift-knitting-factory-spokane-tickets/13900824,Knitting Factory - Spokane,Spokane,31.31,31.31,55.0,28.7,🟢 Low,Taylor Swift's intimate 2006 club show in Spokane.
event,Taylor swift,,2025-12-12T19:00,"Tickets for 2nd Annual Taylor Swift Birthday Bash | TicketWeb - Thunderbird Lounge in Phoenix, US",,,57.54563106796117,https://www.ticketweb.com/event/2nd-annual-taylor-swift-birthday-thunderbird-lounge-tickets/13930254?REFERRAL_ID=tmfeed,Thunderbird Lounge,Phoenix,0.77,0.77,82.0,27.0,🟢 Low,Taylor Swift's intimate acoustic set at Phoenix's 
