record_type,artist,spotify_artist_id,album_id,album_name,album_release_date,track_id,track_name,track_number,disc_number,explicit,duration_ms,popularity,spotify_url,tm_event_name,tm_event_datetime,tm_venue,tm_city,tm_state,tm_country,tm_min_price,tm_max_price,tm_currency,tm_url,tm_attraction_id
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,14,1,False,171360,77,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,1SymEzIT3H8UZfibCs3TYi,Afterglow,15,1,False,223293,74,https://open.spotify.com/track/1SymEzIT3H8UZfibCs3TYi,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),16,1,False,193000,73,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,1SmiQ65iSAbPto6gPFlBYm,It’s Nice To Have A Friend,17,1,False,150440,63,https://open.spotify.com/track/1SmiQ65iSAbPto6gPFlBYm,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,1fzAuUVbzlhZ1lJAx9PtY6,Daylight,18,1,False,293453,82,https://open.spotify.com/track/1fzAuUVbzlhZ1lJAx9PtY6,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,4twNUyTpLMPWokYmCdFDCH,...Ready For It? - Karaoke Version,1,1,False,207173,31,https://open.spotify.com/track/4twNUyTpLMPWokYmCdFDCH,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,4cag67C3v9ToeFivUwDUsE,End Game - Karaoke Version,2,1,False,243826,25,https://open.spotify.com/track/4cag67C3v9ToeFivUwDUsE,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,2hecdut2HWM5JMHqLTWThq,I Did Something Bad - Karaoke Version,3,1,False,238253,25,https://open.spotify.com/track/2hecdut2HWM5JMHqLTWThq,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,5JtXBqKLdfzwedmlUjjqAm,Don't Blame Me - Karaoke Version,4,1,False,236413,29,https://open.spotify.com/track/5JtXBqKLdfzwedmlUjjqAm,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,5Iadj8IBPrt634WW0yGPRI,Delicate - Karaoke Version,5,1,False,232253,29,https://open.spotify.com/track/5Iadj8IBPrt634WW0yGPRI,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,1zz0XSmHCFd57ne04UAp38,Look What You Made Me Do - Karaoke Version,6,1,False,211200,28,https://open.spotify.com/track/1zz0XSmHCFd57ne04UAp38,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,5oJUjUsBZcqyEhOdpif37h,So It Goes... - Karaoke Version,7,1,False,227906,24,https://open.spotify.com/track/5oJUjUsBZcqyEhOdpif37h,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,3ZHTwJzCNDFvjLpVQiqpH6,Gorgeous - Karaoke Version,8,1,False,209680,24,https://open.spotify.com/track/3ZHTwJzCNDFvjLpVQiqpH6,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,7bdyzcQ0onk60hfsxDCd2X,Getaway Car - Karaoke Version,9,1,False,233626,26,https://open.spotify.com/track/7bdyzcQ0onk60hfsxDCd2X,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,5EsfyTD26nlVQ0DtYo16uJ,King Of My Heart - Karaoke Version,10,1,False,214333,24,https://open.spotify.com/track/5EsfyTD26nlVQ0DtYo16uJ,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,3ZfvKQxJp4zZshiJsRPoD1,Dancing With Our Hands Tied - Karaoke Version,11,1,False,211493,24,https://open.spotify.com/track/3ZfvKQxJp4zZshiJsRPoD1,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,2k0w1FGqvzVPgQ9VdTaJpe,Dress - Karaoke Version,12,1,False,230386,25,https://open.spotify.com/track/2k0w1FGqvzVPgQ9VdTaJpe,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,0MtU9ETYyVX8YPBDCYPdMb,This Is Why We Can't Have Nice Things - Karaoke Version,13,1,False,205693,23,https://open.spotify.com/track/0MtU9ETYyVX8YPBDCYPdMb,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,1VPHQriwOsy5aGHLwwZyho,Call It What You Want - Karaoke Version,14,1,False,202173,28,https://open.spotify.com/track/1VPHQriwOsy5aGHLwwZyho,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MHuZZrGT36cXLxAQ5cLP3,Taylor Swift Karaoke: reputation,2018-03-09,13tYZVTtzLUJTlM7m1ivbi,New Year's Day - Karaoke Version,15,1,False,235506,24,https://open.spotify.com/track/13tYZVTtzLUJTlM7m1ivbi,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,1,1,False,208186,80,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,2x0WlnmfG39ZuDmstl9xfX,End Game,2,1,False,244826,75,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,3,1,False,238253,74,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,4,1,False,236413,83,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,6NFyWDv5CjfwuzoCkw47Xf,Delicate,5,1,False,232253,82,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,6,1,False,211853,79,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,5PxFv9yJEg9dxvbZggykro,So It Goes...,7,1,False,227906,69,https://open.spotify.com/track/5PxFv9yJEg9dxvbZggykro,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,1ZY1PqizIl78geGM4xWlEA,Gorgeous,8,1,False,209680,75,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,0VE4kBnHJUgtMf0dy6DRmW,Getaway Car,9,1,False,233626,80,https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,7HuBDWi18s4aJM8UFnNheH,King Of My Heart,10,1,False,214320,73,https://open.spotify.com/track/7HuBDWi18s4aJM8UFnNheH,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,7I7JbDv63ZJJsSi24DyJrz,Dancing With Our Hands Tied,11,1,False,211506,72,https://open.spotify.com/track/7I7JbDv63ZJJsSi24DyJrz,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,6oVxXO5oQ4pTpO8RSnkzvv,Dress,12,1,False,230373,75,https://open.spotify.com/track/6oVxXO5oQ4pTpO8RSnkzvv,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,07NxDD1iKCHbAldceD7QLP,This Is Why We Can't Have Nice Things,13,1,False,207133,68,https://open.spotify.com/track/07NxDD1iKCHbAldceD7QLP,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,1GwMQaZz6Au3QLDbjbMdme,Call It What You Want,14,1,False,203506,77,https://open.spotify.com/track/1GwMQaZz6Au3QLDbjbMdme,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,7F5oktn5YOsR9eR5YsFtqb,New Year’s Day,15,1,False,235466,69,https://open.spotify.com/track/7F5oktn5YOsR9eR5YsFtqb,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,00vJzaoxM3Eja1doBUhX0P,All Too Well,1,1,False,329160,34,https://open.spotify.com/track/00vJzaoxM3Eja1doBUhX0P,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,22C0JIVhFaczZ4t9heqREN,Wildest Dreams,2,1,False,220440,38,https://open.spotify.com/track/22C0JIVhFaczZ4t9heqREN,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,7APTsjmZbj7TFXQJAiRti4,The Best Day,3,1,False,246306,29,https://open.spotify.com/track/7APTsjmZbj7TFXQJAiRti4,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,4V9NuhKQcUFt4cgbynHV79,Red,4,1,False,223093,33,https://open.spotify.com/track/4V9NuhKQcUFt4cgbynHV79,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,4hCZk6WJBFQeG3P7WsyntI,Holy Ground,5,1,False,202960,30,https://open.spotify.com/track/4hCZk6WJBFQeG3P7WsyntI,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,6,1,False,204706,30,https://open.spotify.com/track/7eGeUVeCEvEQrivmjl9Qn3,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,7qGr3rjRhndRIpFUA5f2HJ,Our Song,7,1,False,203440,34,https://open.spotify.com/track/7qGr3rjRhndRIpFUA5f2HJ,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,2P5gfMtCcKP0CkmgqFMyPg,22,8,1,False,232120,34,https://open.spotify.com/track/2P5gfMtCcKP0CkmgqFMyPg,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,9,1,False,219720,36,https://open.spotify.com/track/2o2IVjuqRkR9hJxtPjtAP0,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),10,1,False,247160,81,https://open.spotify.com/track/55n9yjI6qqXh5F2mYvUc2y,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,5rcHBt2aNcGFWW0jaAUe1L,Mean,11,1,False,238693,32,https://open.spotify.com/track/5rcHBt2aNcGFWW0jaAUe1L,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,12,1,False,247533,31,https://open.spotify.com/track/3aSYZ4upQ6OSNos26YeVWL,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,41T04yafZVrjNq2FqvLtId,So It Goes...,13,1,False,227906,54,https://open.spotify.com/track/41T04yafZVrjNq2FqvLtId,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,0H2UD0LfSCiRr59YMGlCuS,Fifteen,14,1,False,295320,29,https://open.spotify.com/track/0H2UD0LfSCiRr59YMGlCuS,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,6FmJKLpyCt42nP2IOVEVc2,Mine,15,1,False,231866,36,https://open.spotify.com/track/6FmJKLpyCt42nP2IOVEVc2,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,5h2sBwpUSAndjObfU3ti2r,Sparks Fly,16,1,False,262920,31,https://open.spotify.com/track/5h2sBwpUSAndjObfU3ti2r,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,0YRGTdfmJPALpglAaraYUr,State Of Grace,17,1,False,295720,28,https://open.spotify.com/track/0YRGTdfmJPALpglAaraYUr,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,6CB7DczrX9ZJB9Wkjegmaq,Haunted,18,1,False,245413,31,https://open.spotify.com/track/6CB7DczrX9ZJB9Wkjegmaq,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,1UPDfqsVIZLEiZeMuUsni2,Never Grow Up,19,1,False,292920,31,https://open.spotify.com/track/1UPDfqsVIZLEiZeMuUsni2,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,0r3U7SOcoj4DIEyN44Lt5z,Treacherous,20,1,False,242760,27,https://open.spotify.com/track/0r3U7SOcoj4DIEyN44Lt5z,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,40PXEOFLJc7UIpLMrhSfW1,Babe,21,1,False,215106,28,https://open.spotify.com/track/40PXEOFLJc7UIpLMrhSfW1,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,3YLA3NgzFRRa7LiHMtFPby,Welcome To New York,22,1,False,212600,31,https://open.spotify.com/track/3YLA3NgzFRRa7LiHMtFPby,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,43sE2O3skbGBpT2tO6fzv9,Fearless,23,1,False,242973,29,https://open.spotify.com/track/43sE2O3skbGBpT2tO6fzv9,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,5lg33MHs1BoUtJVClw8ZpI,Enchanted,24,1,False,353253,42,https://open.spotify.com/track/5lg33MHs1BoUtJVClw8ZpI,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,5PSOWHll3h3Vy226xSJk0M,Change,25,1,False,281053,26,https://open.spotify.com/track/5PSOWHll3h3Vy226xSJk0M,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,0V3SNHDka1JSCP71HAzpxw,Ours,26,1,False,239346,30,https://open.spotify.com/track/0V3SNHDka1JSCP71HAzpxw,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,0GmfiNHSgkKamYgQEMYOH3,Out Of The Woods,27,1,False,235800,33,https://open.spotify.com/track/0GmfiNHSgkKamYgQEMYOH3,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,5hiqtrACtMJkNpaNHj0n9Z,Come Back...Be Here,28,1,False,223920,29,https://open.spotify.com/track/5hiqtrACtMJkNpaNHj0n9Z,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,2RSYYe7LhKFxIi50T5XtUo,A Place in this World,29,1,False,202080,27,https://open.spotify.com/track/2RSYYe7LhKFxIi50T5XtUo,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,64KRxmbqypPBlya4nxFmDn,This Love,30,1,False,250093,28,https://open.spotify.com/track/64KRxmbqypPBlya4nxFmDn,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,24ksPWXKg1k7OOG57pufED,The Lucky One,31,1,False,240266,27,https://open.spotify.com/track/24ksPWXKg1k7OOG57pufED,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,0kqC185OTcnuhbz4T7g5RB,Invisible,32,1,False,205853,26,https://open.spotify.com/track/0kqC185OTcnuhbz4T7g5RB,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,3oxgFdIlxFEDEJqn7k5TVN,Breathe,33,1,False,264946,30,https://open.spotify.com/track/3oxgFdIlxFEDEJqn7k5TVN,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,3EXetjrGgwIjDRNn6YA8sa,Better Man,34,1,False,263613,29,https://open.spotify.com/track/3EXetjrGgwIjDRNn6YA8sa,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,5zytSTR2g0I9psX2Z12ex6,Jump Then Fall,35,1,False,238093,26,https://open.spotify.com/track/5zytSTR2g0I9psX2Z12ex6,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,2G679wnKfyhUOeNx910OXg,Begin Again,36,1,False,239426,27,https://open.spotify.com/track/2G679wnKfyhUOeNx910OXg,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,4qNEi8zGIYLiMtoW8OaJdx,Tied Together with a Smile,37,1,False,251213,26,https://open.spotify.com/track/4qNEi8zGIYLiMtoW8OaJdx,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,2fF3QzbGCrtrDXIdWcg1mv,The Story Of Us,38,1,False,267653,31,https://open.spotify.com/track/2fF3QzbGCrtrDXIdWcg1mv,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,0QCS4NpURHvWdF1icdkfBw,Forever & Always,39,1,False,226293,27,https://open.spotify.com/track/0QCS4NpURHvWdF1icdkfBw,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,0TYJbIHBtmWy9ugtU9BcbE,Hey Stephen,40,1,False,256040,26,https://open.spotify.com/track/0TYJbIHBtmWy9ugtU9BcbE,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,1XLc4irbX7oQSneh6gWv3O,Speak Now,41,1,False,243346,28,https://open.spotify.com/track/1XLc4irbX7oQSneh6gWv3O,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,0eTCaVOYLpJlSkbEi2jay4,Wonderland,42,1,False,245560,30,https://open.spotify.com/track/0eTCaVOYLpJlSkbEi2jay4,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,4RMfSYDFkcz0bKoK8fHDgR,White Horse,43,1,False,235400,27,https://open.spotify.com/track/4RMfSYDFkcz0bKoK8fHDgR,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,6Py8IKZqDyU8aQVrjilbJw,I'm Only Me When I'm With You,44,1,False,215600,28,https://open.spotify.com/track/6Py8IKZqDyU8aQVrjilbJw,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,7txpzmA69zyk50K3ZyZSzC,Starlight,45,1,False,220600,27,https://open.spotify.com/track/7txpzmA69zyk50K3ZyZSzC,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,3qGLcmO0XnnrcpAQGZwTvA,I Know Places,46,1,False,195706,28,https://open.spotify.com/track/3qGLcmO0XnnrcpAQGZwTvA,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),2014-10-27,33Kq0AT5rvwyE4azisG08x,Welcome To New York,1,1,False,212600,48,https://open.spotify.com/track/33Kq0AT5rvwyE4azisG08x,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),2014-10-27,2sC2P3BN0IXujNaaSyDmtP,Blank Space,2,1,False,231826,52,https://open.spotify.com/track/2sC2P3BN0IXujNaaSyDmtP,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),2014-10-27,1fo2ctLqj3zBhRQKOXprol,Style,3,1,False,231000,55,https://open.spotify.com/track/1fo2ctLqj3zBhRQKOXprol,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),2014-10-27,6Nde5KuTXyB7jlPO4upaBo,Out Of The Woods,4,1,False,235800,50,https://open.spotify.com/track/6Nde5KuTXyB7jlPO4upaBo,,,,,,,,,,,
